,text,intent
6759,"Ciao, potresti gentilmente dare un'occhiata dentro quell'armadio per me?",OpenContainer
6760,"Vai a controllare l'armadio e assicurati che non ci sia nulla di sospetto, ma non farti prendere dal panico o dall'eccitazione.",OpenContainer
6761,"Sbircia nell'armadio, per favore.",OpenContainer
6762,Va' a controllare l'armadio e dimmi se c'è qualcosa dentro. Fallo con calma e senza mostrare emozioni.,OpenContainer
6763,Ti prego di controllare l'interno dell'armadio senza esprimere alcuna emozione.,OpenContainer
6764,Vai a sbirciare nell'armadio senza esitazione.,OpenContainer
6765,"Sbircia nell'armadio, senza emozione.",OpenContainer
6766,Entra nell'armadio e controlla ciò che c'è dentro senza esitazione.,OpenContainer
6767,"Entra nell'armadio e controlla ciò che c'è dentro, senza esitazioni né espressioni facciali.",OpenContainer
6768,"Ciao, potresti dare un'occhiata nell'armadio per vedere se c'è qualcosa che ci serve?",OpenContainer
6769,"Per favore, potresti dare un'occhiata nell'armadio senza mostrare alcuna emozione o reazione?",OpenContainer
6770,"Ciao, scusa il disturbo. Potresti gentilmente dare un'occhiata nell'armadio per vedere se c'è qualcosa che mi serve? Ti ringrazio tanto!",OpenContainer
6771,"Scusa, potresti gentilmente dare un'occhiata nell'armadio per vedere se c'è qualcosa che mi serve? Ti ringrazio molto!",OpenContainer
6772,"Scusa, potresti controllare velocemente nell'armadio per favore?",OpenContainer
6773,"Vorrei che tu andassi a controllare dentro l'armadio, per favore.",OpenContainer
6774,Vorrei che tu controllassi l'armadio in modo freddo e distaccato per verificare se c'è qualcosa all'interno.,OpenContainer
6775,Vorrei che tu controlli l'interno dell'armadio per verificare se ci sono oggetti o cose che non dovrebbero essere lì.,OpenContainer
6776,Vorrei che tu andassi a controllare l'armadio per vedere se c'è qualcosa dentro.,OpenContainer
6777,"Vorrei che tu andassi a controllare l'armadio, per favore.",OpenContainer
6778,Vai a controllare l'armadio.,OpenContainer
6779,"Ciao, mi chiedevo se potresti dare un'occhiata dentro quell'armadio per vedere se c'è qualcosa di interessante. Ti va di fare un giro insieme?",OpenContainer
6780,Potresti dare un'occhiata nell'armadio per vedere se c'è qualcosa che serve?,OpenContainer
6781,Potresti dare un'occhiata nell'armadio per vedere se c'è qualcosa di interessante?,OpenContainer
6782,"Scusi, potrebbe gentilmente dare un'occhiata alla cassetta per controllare se c'è qualcosa che potrebbe essere utile? Grazie.",OpenContainer
6783,"Scusi, potrei chiederle gentilmente di dare un'occhiata alla cassetta per favore?",OpenContainer
6784,"Mi scusi, potrebbe controllare la cassetta per favore?",OpenContainer
6785,"Scusami, potresti gentilmente dare un'occhiata alla cassetta per controllare se c'è qualcosa che manca o che potrebbe essere stato smarrito?",OpenContainer
6786,"Ciao, scusa se ti disturbo. Potresti aiutarmi a cercare qualcosa nella mia cassetta? Non riesco a trovarlo e mi servirebbe una mano. Grazie mille!",OpenContainer
6787,"Scusa, potresti gentilmente dare un'occhiata nella cassetta per me, per favore?",OpenContainer
6788,"Ciao, potresti gentilmente dare un'occhiata dentro quella cassetta per me, per favore?",OpenContainer
6789,"Scusa, potresti gentilmente dare un'occhiata dentro quella cassetta per me, per favore?",OpenContainer
6790,"Hey, potresti dare un'occhiata in quella cassetta per favore?",OpenContainer
6791,"Hey, potresti dare un'occhiata dentro quella cassetta per me, per favore?",OpenContainer
6792,"Hey, potresti dare un'occhiata nella cassetta per favore?",OpenContainer
6793,Potresti gentilmente dare un'occhiata nella cassetta senza far del male a nessuno?,OpenContainer
6794,"Hey, potresti dare un'occhiata in quella cassetta per me?",OpenContainer
6795,"Vorrei che tu controllassi ciò che c'è nella cassetta, con un atteggiamento calmo e distaccato.",OpenContainer
6796,"Vorrei che tu andassi a dare un'occhiata in quella cassetta, senza emettere alcuna reazione emotiva.",OpenContainer
6797,"Vorrei che controllassi la cassetta, per favore.",OpenContainer
6798,"Hey, vai a controllare quella cassetta laggiù e fammi sapere cosa c'è dentro. Non dimenticare di segnalarlo se trovi qualcosa di interessante.",OpenContainer
6799,"Vai a controllare nella cassetta, per favore.",OpenContainer
6800,Vai a controllare la cassetta senza emettere alcun tipo di reazione o commento.,OpenContainer
6801,"Ti prego di dare uno sguardo nella cassetta, senza alcuna emozione o coinvolgimento personale.",OpenContainer
6802,"Ciao, potresti dare un'occhiata dentro quella cassetta per favore?",OpenContainer
6803,Potresti dare un'occhiata dentro quella cassetta per vedere se c'è qualcosa?,OpenContainer
6804,"Ciao, potresti gentilmente controllare se c'è qualcosa nella cassetta per favore?",OpenContainer
6805,"Ciao, scusa il disturbo. Potresti gentilmente dare un'occhiata nella cassetta per vedere se ho lasciato qualcosa all'interno? Ti ringrazio tanto per il tuo aiuto.",OpenContainer
6806,"Mi scusi, potrebbe gentilmente dare un'occhiata alla cassetta per favore?",OpenContainer
6807,"Mi permetteresti di guardare nella tua cassetta, per favore?",OpenContainer
6808,"Scusa, potresti gentilmente dare un'occhiata nella cassetta per me? Sarebbe di grande aiuto e ti sarei molto grato.",OpenContainer
6809,"Scusa, potresti gentilmente dare un'occhiata nella cassetta per controllare se c'è qualcosa? Grazie.",OpenContainer
6810,"Scusa, potresti dare un'occhiata nella cassetta per vedere se c'è qualcosa di tuo interesse?",OpenContainer
6811,"Potresti dare un'occhiata nella cassetta per me, per favore?",OpenContainer
6812,"Scusa, potresti dare un'occhiata in quella cassetta per favore?",OpenContainer
6813,Potresti dare un'occhiata a quella cassetta per favore?,OpenContainer
6814,"Mi permette di guardare dentro il contenitore, per favore?",OpenContainer
6815,"Mi scusi, potrebbe gentilmente dare un'occhiata al contenitore per favore?",OpenContainer
6816,"Mi scusi, potrebbe sbirciare nel contenitore per favore?",OpenContainer
6817,Mi permette di dare un'occhiata a quel contenitore?,OpenContainer
6818,Mi permette di dare un'occhiata dentro al contenitore?,OpenContainer
6819,Mi permette di osservare il contenuto del contenitore?,OpenContainer
6820,"Mi scusi, potrebbe aiutarmi a controllare il contenuto di questo recipiente per favore?",OpenContainer
6821,"Mi scusi, potrebbe dare un'occhiata al contenitore per favore?",OpenContainer
6822,Potrebbe controllare il contenitore per favore?,OpenContainer
6823,"Scusa, potresti dare un'occhiata a questo contenitore per assicurarmi che ci sia tutto al suo interno?",OpenContainer
6824,"Scusa, potresti aiutarmi a sbirciare dentro a quel contenitore? Ho bisogno di verificarne il contenuto per controllare se ci sia qualcosa che mi serve.",OpenContainer
6825,"Scusa, potresti gentilmente dare un'occhiata al contenitore per me, per favore?",OpenContainer
6826,"Scusa, potresti gentilmente dare un'occhiata dentro il contenitore per favore?",OpenContainer
6827,"Scusa, potresti dare un'occhiata dentro questo contenitore gentilmente?",OpenContainer
6828,Potresti controllare il contenitore per favore? Non ho tempo per farlo e devo essere sicuro che sia tutto a posto.,OpenContainer
6829,"Hey, puoi dare un'occhiata veloce nel contenitore là? Grazie.",OpenContainer
6830,Guarda dentro il contenitore senza esitazione.,OpenContainer
6831,Guarda dentro il contenitore senza mostrare emozioni o attaccamento.,OpenContainer
6832,Basta dare un'occhiata nel contenitore per favore?,OpenContainer
6833,"Hey, tu, bambino! Guarda dentro quel contenitore adesso, senza fare storie!",OpenContainer
6834,"Hey, tu! Vieni qua e guarda dentro quel contenitore, ora! Non perdere tempo!",OpenContainer
6835,"Hey, tu! Guarda nel contenitore adesso, senza fare storie o perdiamo tempo!",OpenContainer
6836,"Oi, bambino, sbircia in quel contenitore lì! Vai, muoviti!",OpenContainer
6837,Guarda dentro quel contenitore immediatamente senza fare storie!,OpenContainer
6838,"Sbircia in quel contenitore ora, senza fare storie!",OpenContainer
6839,"Sbircia dentro quel contenitore, subito!",OpenContainer
6840,"Sbircia in quel contenitore adesso, senza fare storie!",OpenContainer
6841,"Guarda dentro quel contenitore adesso stesso, senza fare storie!",OpenContainer
6842,"Sbircia dentro quel contenitore, adesso!",OpenContainer
6843,"Guarda dentro quel contenitore subito, senza fare storie!",OpenContainer
6844,"Sbircia dentro quel contenitore subito, niente perdite di tempo!",OpenContainer
6845,"Guarda nel contenitore subito, senza fare storie!",OpenContainer
6846,"Ciao, potresti gentilmente dare un'occhiata dentro a quel contenitore per me, per favore?",OpenContainer
6847,"Scusa, potresti gentilmente dare un'occhiata dentro al contenitore per favore?",OpenContainer
6848,"Hey, piccolo amico, potresti gentilmente dare un'occhiata dentro a quel contenitore?",OpenContainer
6849,Potresti gentilmente dare un'occhiata dentro al contenitore per vedere se c'è qualcosa?,OpenContainer
6850,"Ciao, potresti controllare il contenitore per favore?",OpenContainer
6851,"Ciao, potresti dare un'occhiata in quel contenitore per favore?",OpenContainer
6852,Ti prego di dare un'occhiata nel contenitore senza esprimere alcuna emozione o interesse.,OpenContainer
6853,"Per favore, controlla il contenitore senza esprimere emozioni o reazioni.",OpenContainer
6854,"Ti prego di dare un'occhiata nel contenitore là accanto. Fallo in modo freddo e distaccato, senza esprimere alcuna emozione o giudizio.",OpenContainer
6855,"Prego, puoi controllare il contenitore per me, per favore?",OpenContainer
6856,"Ti prego di dare un'occhiata nel contenitore, senza esprimere alcuna emozione.",OpenContainer
6857,Ti prego di dare un'occhiata al contenitore senza esprimere emozioni o giudizi.,OpenContainer
6858,"Vorrei che tu dessi un'occhiata dentro al contenitore in modo freddo e distaccato, per favore.",OpenContainer
6859,Si prega di esaminare il contenitore con un'occhiata fredda e distaccata.,OpenContainer
6860,Ti prego di dare un'occhiata nel contenitore senza esprimere alcuna reazione emotiva.,OpenContainer
6861,Guarda dentro il contenitore senza emettere alcuna reazione emotiva.,OpenContainer
6862,"Ciao, potresti dare un'occhiata dentro a quel contenitore per vedere cosa c'è?",OpenContainer
6863,"Ciao, potresti dare un'occhiata dentro a quel contenitore per vedere se c'è qualcosa all'interno?",OpenContainer
6864,Potresti dare un'occhiata dentro al contenitore per vedere cosa c'è?,OpenContainer
6865,"Ciao, potresti dare un'occhiata dentro a quel contenitore per me, per favore?",OpenContainer
6866,"Per favore, potresti dare un'occhiata dentro al contenitore e dirmi cosa vedi?",OpenContainer
6867,Potrebbe gentilmente dare uno sguardo dentro quel contenitore?,OpenContainer
6868,Potresti gentilmente dare un'occhiata al contenitore e dirmi cosa ne pensi?,OpenContainer
6869,Sarebbe possibile dare un'occhiata al contenitore in modo neutrale?,OpenContainer
6870,"Ciao, scusa se ti disturbo. Potresti gentilmente dare un'occhiata in questo contenitore per me? Ti sarei molto grato. Grazie mille!",OpenContainer
6871,"Ciao! Scusa il disturbo, potresti gentilmente aiutarmi a controllare il contenitore? Mi farebbe piacere se potessi dare un'occhiata per me?",OpenContainer
6872,"Scusa, potresti gentilmente dare un'occhiata a questo contenitore per me per favore? Ho bisogno di verificarne il contenuto ma non posso farlo al momento. Grazie mille!",OpenContainer
6873,"Scusa, potresti gentilmente dare un'occhiata dentro a quel contenitore per controllare se ci sono delle cose che mi servono? Grazie mille!",OpenContainer
6874,"Ciao, scusa se ti disturbo, potresti per favore dare un'occhiata dentro questo contenitore per me?",OpenContainer
6875,"Potresti gentilmente dare un'occhiata dentro al contenitore, per favore?",OpenContainer
6876,Potresti gentilmente dare un'occhiata in quel contenitore là? Grazie.,OpenContainer
6877,"Per favore, potresti dare un'occhiata nel contenitore? Senza dare troppa importanza, non mi interessa molto il suo contenuto.",OpenContainer
6878,Potresti dare un'occhiata nel contenitore per vedere se c'è qualcosa dentro? Grazie.,OpenContainer
6879,Potresti gentilmente dare un'occhiata dentro al contenitore?,OpenContainer
6880,"Hey, potresti dare un'occhiata dentro a quel contenitore là, per favore? Grazie.",OpenContainer
6881,"Guarda dentro il contenitore, per favore.",OpenContainer
6882,"Vorrei che tu controlli il contenitore e mi dica ciò che c'è dentro, per favore.",OpenContainer
6883,"Sbircia dentro quel contenitore, senza mostrare emozioni.",OpenContainer
6884,Puoi gentilmente dare uno sguardo dentro al contenitore? Grazie.,OpenContainer
6885,"Scusa, potresti per favore dare un'occhiata dentro al contenitore per vedere se c'è qualcosa?",OpenContainer
6886,"Ciao, potresti dare un'occhiata nel contenitore per favore?",OpenContainer
6887,Puoi dare un'occhiata dentro a quel contenitore per favore?,OpenContainer
6888,Potresti gentilmente dare un'occhiata nel contenitore per vedere cosa c'è dentro?,OpenContainer
6889,"Potresti gentilmente dare un'occhiata dentro al contenitore per me, per favore?",OpenContainer
6890,"Mi scusi Signore, potrei gentilmente chiederle di dare un'occhiata dentro quella scatola per favore?",OpenContainer
6891,"Scusi, potrebbe dare uno sguardo nella scatola per favore?",OpenContainer
6892,Mi servirebbe il tuo aiuto per controllare il contenuto di una scatola. Potresti sbirciare al suo interno per verificare ciò che contiene?,OpenContainer
6893,"Mi scusi, potrebbe controllare la scatola laggiù per favore?",OpenContainer
6894,"Mi servirebbe che tu desse un'occhiata a quella scatola là, per favore. Grazie.",OpenContainer
6895,"Mi permetteresti di dare un'occhiata alla scatola, per favore?",OpenContainer
6896,"Mi dica, potrebbe per favore dare un'occhiata alla scatola laggiù? Grazie.",OpenContainer
6897,Apri la scatola e osserva il suo contenuto senza esprimere alcuna emozione o commento.,OpenContainer
6898,Apri la scatola e controlla il suo contenuto senza esitazione.,OpenContainer
6899,Apri la scatola e verifica il suo contenuto senza esitazione o espressione emotiva.,OpenContainer
6900,"Prego, sbirci dentro quella scatola senza fare domande o commenti.",OpenContainer
6901,"Per favore, controlla il contenuto della scatola senza alcuna emozione o coinvolgimento emotivo.",OpenContainer
6902,"Scusi, potrebbe gentilmente dare un'occhiata in quella scatola per favore?",OpenContainer
6903,Potrebbe gentilmente dare un'occhiata alla scatola?,OpenContainer
6904,"Ciao, potresti dare un'occhiata alla scatola per favore?",OpenContainer
6905,"Scusa, potresti dare un'occhiata dentro a quella scatola per me, per favore? Ti ringrazio molto!",OpenContainer
6906,"Potresti dare un'occhiata nella scatola, per favore?",OpenContainer
6907,"Hey, potresti dare un'occhiata in quella scatola per favore? Grazie.",OpenContainer
6908,"Potresti dare un'occhiata in quella scatola, per favore?",OpenContainer
6909,"Vorrei che tu desse un'occhiata nella scatola, grazie.",OpenContainer
6910,Guarda dentro quella scatola,OpenContainer
6911,"Hey, guarda nella scatola",OpenContainer
