,text,intent
8714,"Per favore, sali le scale, grazie.",GoUpstairs
8715,"Potresti accompagnarmi a salire le scale, per favore?",GoUpstairs
8716,"Ciao, vorresti salire le scale con me per raggiungere il prossimo piano?",GoUpstairs
8717,"Ciao! Puoi salire le scale, per favore?",GoUpstairs
8718,"Mi scusi, potrebbe gentilmente salire le scale? Grazie mille.",GoUpstairs
8719,"Scusi, potrebbe per cortesia salire le scale?",GoUpstairs
8720,Ti andrebbe di salire le scale gentilmente per favore?,GoUpstairs
8721,"Per favore, proceda verso le scale.",GoUpstairs
8722,"Scusami, potresti per favore accompagnarmi su per le scale?",GoUpstairs
8723,"Ciao, ti andrebbe di salire le scale insieme a me?",GoUpstairs
8724,"Ciao, ti va di salire le scale insieme?",GoUpstairs
8725,"Scusa, potresti per favore salire le scale per un attimo?",GoUpstairs
8726,"Potresti accompagnarmi su per le scale, per favore?",GoUpstairs
8727,Salgiti le scale subito!,GoUpstairs
8728,"Ti chiedo di salire le scale, per favore.",GoUpstairs
8729,"Per favore, va' su per le scale.",GoUpstairs
8730,Salii le scale ora!,GoUpstairs
8731,Saliiiiii! Vai su per le scale subito!,GoUpstairs
8732,Vai su per le scale ora senza esitazione!,GoUpstairs
8733,"Ciao piccolo amico, sarebbe tanto gentile da parte tua se potessi andare su per le scale per me? Ti ringrazio tanto!",GoUpstairs
8734,"Ciao piccolo amico, potresti per favore salire le scale per me? Grazie mille!",GoUpstairs
8735,"Hey piccolino, vuoi salire le scale insieme a me? Lo faremo insieme, andiamo su piano per piano!",GoUpstairs
8736,"Per favore, sali su per le scale.",GoUpstairs
8737,Ti prego di salire le scale per favore.,GoUpstairs
8738,"Per favore, sali le scale o Puoi andare su per le scale, per favore?",GoUpstairs
8739,"Per favore, sali le scale senza correre.",GoUpstairs
8740,"Prego, vai su per le scale.",GoUpstairs
8741,"Ciao, potresti per favore salire le scale, per favore?",GoUpstairs
8742,"Scusa, potresti accompagnarmi su per le scale? Ti ringrazio molto!",GoUpstairs
8743,"Mi permetti di accompagnarti su per le scale, signorina? Sarà un piacere poter condividere questo breve tragitto insieme.",GoUpstairs
8744,"Perfavore, mi permetteresti di accompagnarti su per le scale?",GoUpstairs
8745,Potresti gentilmente accompagnarmi su per le scale?,GoUpstairs
8746,"Ciao piccola, potresti gentilmente salire le scale, per favore? Grazie mille!",GoUpstairs
8747,"Ciao, vorresti per favore salire le scale? Grazie.",GoUpstairs
8748,"Ciao, potresti andare su per le scale, per favore?",GoUpstairs
8749,Sarebbe possibile aprire gentilmente il cassetto per favore?,OpenContainer
8750,"Scusa, potresti gentilmente aprirmi il cassetto, per favore? Grazie mille!",OpenContainer
8751,"Ciao, scusa se ti disturbo, potresti gentilmente aprirmi quel cassetto? Ho bisogno di prenderci qualcosa e non riesco ad aprirlo da sola. Grazie mille!",OpenContainer
8752,"Mi scusi, potrebbe per favore aprire il cassetto per me? Grazie mille!",OpenContainer
8753,Puoi gentilmente aprire questo cassetto per favore?,OpenContainer
8754,"Ciao, scusa il disturbo. Potresti gentilmente aprire il cassetto per me, per favore? Ti ringrazio.",OpenContainer
8755,"Ciao! Scusa, potresti gentilmente aprire questo cassetto per me? Grazie mille!",OpenContainer
8756,"Scusa, potresti gentilmente aprirmi quel cassetto per favore? Grazie mille!",OpenContainer
8757,"Ciao, scusa se ti disturbo. Potresti gentilmente aprirmi quel cassetto, per favore?",OpenContainer
8758,"Apri quel cassetto adesso, non perdiamo tempo!",OpenContainer
8759,Sbrigati ad aprire quel cassetto ora!,OpenContainer
8760,Apri il cassetto subito e fallo in fretta!,OpenContainer
8761,"Apri il cassetto adesso, senza fare tardi!",OpenContainer
8762,"Apri quel cassetto ora, senza fare storie!",OpenContainer
8763,"Ciao piccolo amico! Potresti gentilmente aprirmi il cassetto, per favore?",OpenContainer
8764,"Per favore, apri il cassetto lì accanto. Grazie.",OpenContainer
8765,"Per favore, apri il cassetto senza alcuna esitazione o emotività.",OpenContainer
8766,"Hey, puoi aiutarmi ad aprire questo cassetto? Grazie!",OpenContainer
8767,"Ciao, posso chiederti di aprire questo cassetto per favore?",OpenContainer
8768,"Scusa, potresti gentilmente aprire quel cassetto per me? Ti ringrazio molto.",OpenContainer
8769,"Scusa, potresti per favore aprire il cassetto per me? Ti ringrazio tanto.",OpenContainer
8770,"Scusami, potresti gentilmente aprire per me quel cassetto, per favore?",OpenContainer
8771,"Ciao, scusa se ti disturbo. Potresti gentilmente aprirmi il cassetto per favore?",OpenContainer
8772,Sarebbe possibile aprire quel cassetto per favore?,OpenContainer
8773,"Scusa, potresti aiutarmi ad aprire il cassetto per favore?",OpenContainer
8774,"Ciao! Potresti gentilmente aprire il cassetto per me, per favore?",OpenContainer
8775,"Ciao, puoi gentilmente aprire quel cassetto per favore?",OpenContainer
8776,"Apri l'armadio immediatamente, senza perdere tempo!",OpenContainer
8777,"Apri l'armadio, subito!",OpenContainer
8778,"Apri l'armadio ora stesso, senza perdere tempo!",OpenContainer
8779,"Apri l'armadio immediatamente, senza indugiare!",OpenContainer
8780,Apri l'armadio immediatamente!,OpenContainer
8781,"Mi scusi, potrebbe gentilmente aprirmi quell'armadio per favore? Ho bisogno di controllare qualcosa al suo interno. Grazie mille.",OpenContainer
8782,"Scusa, potresti gentilmente aprirmi quell'armadio, per favore?",OpenContainer
8783,Posso chiederle gentilmente di aprire l'armadio per favore?,OpenContainer
8784,"Per favore, apri l'armadio. Grazie.",OpenContainer
8785,"Scusa, potresti aprire quell'armadio per favore? Grazie.",OpenContainer
8786,"Ciao! Scusa il disturbo, potresti gentilmente aprire quell'armadio per favore? Grazie mille!",OpenContainer
8787,"Scusa, potresti gentilmente aprire quell'armadio per me? Grazie mille!",OpenContainer
8788,"Ciao! Scusa il disturbo, potresti gentilmente aprirmi quell'armadio lì? Grazie mille!",OpenContainer
8789,Posso chiederti di aprire questo armadio per favore?,OpenContainer
8790,"Hey, apri l'armadio subito, non perdiamo tempo!",OpenContainer
8791,Apri quell'armadio subito! Non c'è tempo da perdere.,OpenContainer
8792,"Hey, potresti gentilmente aprire l'armadio per favore?",OpenContainer
8793,"Hey, scusa, potresti per favore aprire quell'armadio per me? Grazie mille!",OpenContainer
8794,"Sarebbe possibile aprire l'armadio, per favore?",OpenContainer
8795,"Per favore, apri quell'armadio là senza esitazione, grazie.",OpenContainer
8796,"Bambino, apri quell'armadio subito!",OpenContainer
8797,Apri l'armadio subito senza fare storie!,OpenContainer
8798,"Ciao piccolo amico, potresti gentilmente aprirmi l'armadio per favore? Ho bisogno di prendere qualcosa e sarei molto grato se mi dessi una mano.",OpenContainer
8799,"Ciao, piccolo amico! Potresti gentilmente aiutarmi ad aprire questo armadio? Grazie mille!",OpenContainer
8800,"Per favore, aprimi quell'armadio lì.",OpenContainer
8801,"Per favore, apri l'armadio senza esprimere emozioni e con un tono calmo.",OpenContainer
8802,"Per favore, apri l'armadio senza esprimere emozioni.",OpenContainer
8803,"Per favore, puoi aprire l'armadio per vedere cosa c'è dentro?",OpenContainer
8804,"Ciao! Potresti gentilmente aprire l'armadio per me, per favore?",OpenContainer
8805,"Posso chiederti di aprire l'armadio, per favore?",OpenContainer
8806,"Perdonami se ti disturbo, ma avresti la gentilezza di aprirmi quell'armadio per favore? Ti ringrazio molto.",OpenContainer
8807,"Scusa se ti disturbo, potresti gentilmente aprirmi l'armadio per favore?",OpenContainer
8808,"Scusa, posso chiederti un favore? Potresti aprire quell'armadio per me, per favore?",OpenContainer
8809,"Scusa, potresti gentilmente aprire quell'armadio?",OpenContainer
8810,"Ciao! Scusa se ti disturbo, ma avrei bisogno del tuo aiuto. Potresti gentilmente aprirmi quell'armadio per favore? Ti ringrazio tanto!",OpenContainer
8811,"Scusa, potresti per favore aprire questa cassetta per me? Ti ringrazio molto.",OpenContainer
8812,"Scusami, potresti aprire quella cassetta per favore?",OpenContainer
8813,"Per favore, apri la cassetta. Grazie.",OpenContainer
8814,Potrebbe gentilmente aprire quella cassetta per favore?,OpenContainer
8815,"Ciao, scusa il disturbo, ma avrei bisogno del tuo aiuto gentile per aprire una cassetta. Potresti aiutarmi a sbloccarla, per favore?",OpenContainer
8816,Puoi per favore aprire quella cassetta per me? Ti ringrazio molto!,OpenContainer
8817,"Ciao, scusa se ti disturbo, potresti gentilmente aprirmi questa cassetta per favore?",OpenContainer
8818,"Scusa se ti disturbo, potresti per favore aprirmi questa cassetta? Ti ringrazio molto!",OpenContainer
8819,"Ciao, scusa il disturbo. Potresti gentilmente aprire questa cassetta per me? Ti sarei molto grato.",OpenContainer
8820,"Ciao, scusa se ti disturbo. Potresti gentilmente aprire quella cassetta per me, per favore? Grazie mille!",OpenContainer
8821,"Apri questa cassetta immediatamente, non perdere tempo!",OpenContainer
8822,"Ciao, potresti per favore aprire quella cassetta lì per me?",OpenContainer
8823,"Per favore, apri la cassetta senza esprimere emozioni o sentimenti particolari.",OpenContainer
8824,"Per favore, apri la cassetta senza esitazione e senza fare rumore.",OpenContainer
8825,"Per favore, apri la cassetta senza esprimere emozioni o sentimenti, in modo calmo e distaccato.",OpenContainer
8826,"Per favore, apri la cassetta senza esprimere emozioni e mantenendo un tono neutro.",OpenContainer
8827,"Ciao, potresti per favore aprire quella cassetta per me? Grazie!",OpenContainer
8828,"Ciao, potresti gentilmente aprire questa cassetta per me, per favore?",OpenContainer
8829,"Per favore, puoi aprire questa cassetta per me?",OpenContainer
8830,"Ciao bambino, potresti gentilmente aprire questa cassetta per me, per favore?",OpenContainer
8831,"Ciao, potresti aiutarmi ad aprire questa cassetta per favore?",OpenContainer
8832,"Ciao, scusa se ti disturbo. Ho bisogno di un piccolo aiuto. Potresti gentilmente aprire questa cassetta per me? Ti ringrazio tanto!",OpenContainer
8833,"Scusa, potresti gentilmente aiutarmi ad aprire questa cassetta? Non riesco a farcela da solo.",OpenContainer
8834,"Scusa, potresti gentilmente aprire questa cassetta per me, per favore? Grazie mille!",OpenContainer
8835,"Scusa, potresti aiutarmi ad aprire questa cassetta per favore?",OpenContainer
8836,"Ciao, potresti per favore aprire quella cassetta? Grazie.",OpenContainer
8837,"Apri il contenitore subito, senza fare storie!",OpenContainer
8838,"Apri quel contenitore subito, non aspettare!",OpenContainer
8839,"Apri questo contenitore subito, non ho tempo da perdere!",OpenContainer
8840,"Scusa, potresti gentilmente aiutarmi ad aprire questo contenitore? Non sembro essere in grado di farlo da solo.",OpenContainer
8841,"Per favore, potresti gentilmente aprire questo contenitore per me? Ti ringrazio molto per la tua gentilezza.",OpenContainer
8842,"Ciao, scusa il disturbo. Potresti aiutarmi ad aprire questo contenitore, per favore? Grazie mille!",OpenContainer
8843,"Per favore, potresti aprire questo contenitore per me, per cortesia?",OpenContainer
8844,"Per favore, potresti gentilmente aprire il contenitore per me? Ti ringrazio tanto.",OpenContainer
8845,"Mi scusi, potrebbe gentilmente aprire questo contenitore per me, per favore?",OpenContainer
8846,"Per favore, apri il contenitore quando hai un attimo.",OpenContainer
8847,"Potresti gentilmente aprire questo contenitore, per favore?",OpenContainer
8848,"Scusa, potresti aiutarmi a aprire questo contenitore, per favore?",OpenContainer
8849,"Ciao, scusa, potresti gentilmente aprire questo contenitore per me?",OpenContainer
8850,"Apri subito il contenitore, non perdere tempo!",OpenContainer
8851,Ciao! Ti chiedo gentilmente se potresti aprire questo contenitore per favore? Grazie mille!,OpenContainer
8852,"Posso chiederti gentilmente di aprire questo contenitore per me, per favore?",OpenContainer
8853,Ciao! Potresti per favore aiutarmi ad aprire questo contenitore? Grazie mille!,OpenContainer
8854,"Apri questo contenitore adesso, senza fare fatica o commettere errori!",OpenContainer
8855,Apri quel contenitore immediatamente!,OpenContainer
8856,"Apri il contenitore subito, senza perdere tempo!",OpenContainer
8857,"Scusa, potresti gentilmente aiutarmi ad aprire questo contenitore per favore?",OpenContainer
8858,"Ciao, posso chiederti di aprire questo contenitore per favore?",OpenContainer
8859,"Ciao bambino, puoi gentilmente aprire questo contenitore per me, per favore?",OpenContainer
8860,"Posso chiederti di aprire questo contenitore, per favore?",OpenContainer
8861,Posso chiederti gentilmente di aprire questo contenitore per favore?,OpenContainer
8862,"Bambino, per favore puoi aprire il contenitore? Grazie.",OpenContainer
8863,"Ti prego, apri gentilmente il contenitore.",OpenContainer
8864,Sarebbe possibile per te aprire gentilmente il contenitore per favore?,OpenContainer
8865,Ciao! Potresti gentilmente aiutarmi ad aprire questo contenitore?,OpenContainer
8866,"Ciao, posso chiederti gentilmente di aprire questo contenitore per me per favore?",OpenContainer
8867,"Scusa, potresti gentilmente aprirmi questo contenitore per favore? Ti ringrazio molto!",OpenContainer
8868,"Scusa, potresti gentilmente aprirmi questo contenitore? Ti ringrazio molto.",OpenContainer
8869,"Ciao, scusa il disturbo. Riusciresti ad aprire questo contenitore per me, per favore? Non riesco ad aprirlo da solo. Grazie mille.",OpenContainer
8870,"Ciao, ti chiedo gentilmente se puoi aprire questo contenitore per me, per favore?",OpenContainer
8871,Potresti gentilmente aprirmi questo contenitore per favore?,OpenContainer
8872,"Scusa, potresti aiutarmi ad aprire questo contenitore, per favore?",OpenContainer
8873,"Scusa, potresti gentilmente aprirmi quel contenitore, per favore?",OpenContainer
8874,Ciao bambina! Potresti gentilmente aprire questo contenitore per favore?,OpenContainer
8875,"Ciao, potresti gentilmente aprire questo contenitore per favore?",OpenContainer
8876,"Ciao, potresti aprire gentilmente questo contenitore per me?",OpenContainer
8877,"Apri la scatola ora, senza fare storie o perdere tempo.",OpenContainer
8878,"Apri la scatola immediatamente, senza perdere tempo!",OpenContainer
8879,Apri la scatola subito senza fare storie.,OpenContainer
8880,"Apriti Sesamo! Apri subito quella scatola, senza fare storie!",OpenContainer
8881,"Apri immediatamente la scatola, senza esitazione!",OpenContainer
8882,"Apri la scatola immediatamente, senza esitazioni!",OpenContainer
8883,"Mi scusi, potrebbe gentilmente aprire quella scatola per favore?",OpenContainer
8884,"Per favore, potrebbe aprire la scatola per me?",OpenContainer
8885,"Puoi gentilmente aprire la scatola per favore? o Sarebbe possibile aprire la scatola, grazie?",OpenContainer
8886,"Scusa, potresti gentilmente aiutarmi ad aprire questa scatola, per favore?",OpenContainer
8887,"Scusa, potresti per favore aprire questa scatola per me? Grazie.",OpenContainer
8888,"Ciao! Mi potresti dare una mano ad aprire questa scatola, per favore?",OpenContainer
8889,"Ciao, potresti gentilmente aprire questa scatola per favore? Grazie!",OpenContainer
8890,"Apri la scatola subito, non fare tardi!",OpenContainer
8891,"Apri quella scatola adesso. Non fare le vecchie e veloci, ho bisogno di vedere cosa c'è dentro.",OpenContainer
8892,"Apriti, Sesamo! Apri quella scatola immediatamente, senza perdere tempo!",OpenContainer
8893,Apri quella scatola ora senza fare storie!,OpenContainer
8894,"Apri quella scatola immediatamente, senza fare storie o perdite di tempo!",OpenContainer
8895,"Apri quella scatola adesso, senza chiedere perché o esitare!",OpenContainer
8896,"Apri la scatola ora, non fare tardi!",OpenContainer
8897,"Apri quella scatola immediatamente, senza fare tante storie!",OpenContainer
8898,"Apri immediatamente quella scatola, senza fare storie o lentezze!",OpenContainer
8899,"Perfavore, apri quella scatola lì.",OpenContainer
8900,"Apri quella scatola subito, non perdiamo tempo!",OpenContainer
8901,"Apri quella scatola subito, non fare tardi!",OpenContainer
8902,"Ciao, piccolo amico! Potresti gentilmente aiutarmi ad aprire questa scatola, per favore? Grazie mille!",OpenContainer
8903,"Per favore, apri la scatola senza fare rumore e senza distruggere il contenuto. Grazie.",OpenContainer
8904,"Per favore, quando hai un momento, potresti aprire la scatola per me?",OpenContainer
8905,"Ti chiedo di aprire questa scatola, per favore.",OpenContainer
